name,description,archetype,realized_pnl,closed_trades,win_rate_pct,profit_factor,max_drawdown_pct,total_costs,expectancy,sharpe_ratio,sortino_ratio,calmar_ratio,avg_win,avg_loss,payoff_ratio,avg_hold_bars,dominant_exit,dominant_exit_share_pct,component_count,combo_outperformance_score,combo_trade_overlap_pct,best_regime,best_unified_regime,best_regime_pnl,worst_regime,worst_unified_regime,worst_regime_pnl,dominant_regime_share_pct,regime_stability_score,regime_loss_ratio,regime_trade_count_by_label,regime_pnl_by_label,regime_pf_by_label,regime_win_rate_by_label,regime_filter_label,broker_swap_available,broker_swap_long,broker_swap_short,broker_preferred_carry_side,broker_carry_spread,mc_simulations,mc_pnl_median,mc_pnl_p05,mc_pnl_p95,mc_max_drawdown_pct_median,mc_max_drawdown_pct_p95,mc_loss_probability_pct,walk_forward_windows,walk_forward_pass_rate_pct,walk_forward_avg_validation_pnl,walk_forward_avg_test_pnl,walk_forward_avg_validation_pf,walk_forward_avg_test_pf,train_pnl,validation_pnl,validation_profit_factor,validation_closed_trades,test_pnl,test_profit_factor,test_closed_trades,trade_log_path,trade_analysis_path
forex_short_trend_continuation__5m_europe__exit_fastfail,Forex short trend continuation [5m_europe] with fast-fail exits,entry_exit_family,-50.05482,17,29.41176,0.42043,0.05535,0.62977,-2.94440,-0.32860,-0.31099,-0.90440,7.26221,-7.19716,1.00904,2.05882,structure_exit,35.29412,1,0.00000,0.00000,trend_down_vol_mid,orderly_trend,9.78453,trend_flat_vol_high,dislocated_chop,-26.13703,41.17647,0.14053,2.67126,"{""trend_down_vol_low"": 1, ""trend_down_vol_mid"": 4, ""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 4, ""trend_flat_vol_mid"": 7}","{""trend_down_vol_low"": -4.372474541326477, ""trend_down_vol_mid"": 9.78452925847558, ""trend_flat_vol_high"": -26.137031276744448, ""trend_flat_vol_low"": -20.550183094296486, ""trend_flat_vol_mid"": -8.779663773437461}","{""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 3.246287079059245, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.7163304589741288}","{""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 75.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 28.57142857142857}",,1,-17.28000,1.19000,short,-18.47000,500,-47.47922,-110.24520,6.49640,0.05907,0.11683,92.40000,2,0.00000,-27.65531,2.64567,0.13645,499.50000,-33.41624,-21.92992,0.16096,2,5.29134,999.00000,1,artifacts\research\xagusd\candidates\forex_short_trend_continuation__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_short_trend_continuation__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_europe__exit_trend,Forex short breakdown momentum [5m_europe] with trend-runner exits,entry_exit_family,-992.54567,198,11.61616,0.18072,1.00586,6.10067,-5.01286,-0.59853,-0.62408,-0.98677,9.51925,-6.92279,1.37506,2.58586,stop_loss,47.47475,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,28.15676,trend_flat_vol_mid,orderly_range,-489.21838,42.42424,0.02685,17.37481,"{""trend_down_vol_high"": 10, ""trend_down_vol_low"": 2, ""trend_down_vol_mid"": 25, ""trend_flat_vol_high"": 16, ""trend_flat_vol_low"": 47, ""trend_flat_vol_mid"": 84, ""trend_up_vol_high"": 6, ""trend_up_vol_mid"": 8}","{""trend_down_vol_high"": -4.498408399952599, ""trend_down_vol_low"": -11.640650653138776, ""trend_down_vol_mid"": -112.26723992992763, ""trend_flat_vol_high"": 28.15675962914304, ""trend_flat_vol_low"": -241.99019211225772, ""trend_flat_vol_mid"": -489.2183757987559, ""trend_up_vol_high"": -102.16260940158921, ""trend_up_vol_mid"": -58.92494977919675}","{""trend_down_vol_high"": 0.8879506646294164, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.2025151579202066, ""trend_flat_vol_high"": 1.3195752159489107, ""trend_flat_vol_low"": 0.00024210031220694913, ""trend_flat_vol_mid"": 0.06098007715911933, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.10200018226485254}","{""trend_down_vol_high"": 40.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 24.0, ""trend_flat_vol_high"": 25.0, ""trend_flat_vol_low"": 2.127659574468085, ""trend_flat_vol_mid"": 8.333333333333332, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 12.5}",,1,-17.28000,1.19000,short,-18.47000,500,-990.42033,-1169.74628,-769.43871,1.00163,1.17664,100.00000,2,0.00000,-764.73871,-592.07077,0.22474,0.43195,-922.25753,-871.96107,0.27564,79,-397.54175,0.54523,78,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_europe__exit_trend_5m_europe_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_europe__exit_trend_5m_europe_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_europe__exit_fastfail,Forex short breakdown momentum [5m_europe] with fast-fail exits,entry_exit_family,49.34500,209,11.00478,1.04081,1.00868,6.50615,0.23610,0.00323,0.03159,0.04892,54.72200,-6.50140,8.41695,119.93301,structure_exit,51.19617,1,0.00000,0.00000,trend_flat_vol_mid,orderly_range,556.69265,trend_flat_vol_low,compressed_range,-241.43960,43.06220,0.52314,0.43370,"{""trend_down_vol_high"": 11, ""trend_down_vol_low"": 2, ""trend_down_vol_mid"": 26, ""trend_flat_vol_high"": 18, ""trend_flat_vol_low"": 47, ""trend_flat_vol_mid"": 90, ""trend_up_vol_high"": 7, ""trend_up_vol_mid"": 8}","{""trend_down_vol_high"": -3.241498204047887, ""trend_down_vol_low"": -8.791892891087313, ""trend_down_vol_mid"": -110.13094329123919, ""trend_flat_vol_high"": 1.2015003054298035, ""trend_flat_vol_low"": -241.43960367805136, ""trend_flat_vol_mid"": 556.6926476177748, ""trend_up_vol_high"": -90.07202606819482, ""trend_up_vol_mid"": -54.87318446937386}","{""trend_down_vol_high"": 0.9166490692437874, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.18500364329021593, ""trend_flat_vol_high"": 1.0104421908140886, ""trend_flat_vol_low"": 0.00024265227337991066, ""trend_flat_vol_mid"": 2.0604816435535005, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}","{""trend_down_vol_high"": 36.36363636363637, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 19.230769230769234, ""trend_flat_vol_high"": 22.22222222222222, ""trend_flat_vol_low"": 2.127659574468085, ""trend_flat_vol_mid"": 10.0, ""trend_up_vol_high"": 0.0, ""trend_up_vol_mid"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-13.56286,-1123.60791,2062.07889,0.83499,1.12851,52.40000,2,0.00000,-795.99928,-655.31689,0.17640,0.34039,-891.87376,-999.71519,0.15915,83,-481.99254,0.41539,79,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_europe__exit_fastfail_5m_europe_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_europe__exit_fastfail_5m_europe_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us,Forex trend continuation [5m_us],single,-90.14440,25,12.00000,0.42324,0.11373,1.07189,-3.60578,-0.31126,-0.44326,-0.79259,22.04972,-7.10425,3.10374,2.64000,structure_exit,44.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,16.48069,trend_flat_vol_mid,orderly_range,-53.94461,28.00000,0.18233,3.27320,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 7, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 4, ""trend_up_vol_mid"": 4}","{""trend_flat_vol_high"": 16.480691912512725, ""trend_flat_vol_low"": -35.47686406118132, ""trend_flat_vol_mid"": -53.94461293379857, ""trend_up_vol_high"": 9.389799784190874, ""trend_up_vol_mid"": -26.593415427406683}","{""trend_flat_vol_high"": 3.680971813996444, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.06898922882324705, ""trend_up_vol_high"": 1.3116012219785165, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 25.0, ""trend_up_vol_mid"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-90.50659,-169.53856,7.80696,0.11008,0.17663,94.40000,2,0.00000,-1.51140,-1.62135,1.08799,1.15815,-69.60467,33.58915,2.17598,5,-38.56206,0.00000,4,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
forex_range_reversion__5m_us,Forex range reversion [5m_us],single,-4.47291,1,0.00000,0.00000,0.00447,0.02655,-4.47291,0.00000,0.00000,-1.00000,0.00000,-4.47291,0.00000,1.00000,structure_exit,100.00000,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-4.47291,trend_flat_vol_low,compressed_range,-4.47291,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 1}","{""trend_flat_vol_low"": -4.472907044293224}","{""trend_flat_vol_low"": 0.0}","{""trend_flat_vol_low"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-4.47291,-4.47291,-4.47291,0.00447,0.00447,100.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,-4.47291,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xagusd\candidates\forex_range_reversion__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_range_reversion__5m_us_5m_us_symbol_candidate_analysis.txt
forex_breakout_momentum__5m_us,Forex breakout momentum [5m_us],single,389.98826,186,11.82796,1.34330,1.00743,5.82308,2.09671,0.02048,0.27218,0.38711,69.36312,-6.92683,10.01369,149.18280,stop_loss,37.63441,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,1298.54668,trend_flat_vol_mid,orderly_range,-367.26750,32.79570,0.58835,0.28283,"{""trend_down_vol_high"": 8, ""trend_down_vol_mid"": 13, ""trend_flat_vol_high"": 17, ""trend_flat_vol_low"": 36, ""trend_flat_vol_mid"": 61, ""trend_up_vol_high"": 14, ""trend_up_vol_low"": 4, ""trend_up_vol_mid"": 33}","{""trend_down_vol_high"": -28.378304278935364, ""trend_down_vol_mid"": -75.40319840837364, ""trend_flat_vol_high"": 1298.5466829389222, ""trend_flat_vol_low"": -202.09519541501527, ""trend_flat_vol_mid"": -367.2674951045993, ""trend_up_vol_high"": -37.55901571397678, ""trend_up_vol_low"": -36.23495774281244, ""trend_up_vol_mid"": -161.62026002622449}","{""trend_down_vol_high"": 0.3573882238471929, ""trend_down_vol_mid"": 0.05010150768617077, ""trend_flat_vol_high"": 13.082344323410137, ""trend_flat_vol_low"": 0.004216783599585808, ""trend_flat_vol_mid"": 0.05623187871925624, ""trend_up_vol_high"": 0.5546772298193235, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.1595733610839103}","{""trend_down_vol_high"": 12.5, ""trend_down_vol_mid"": 7.6923076923076925, ""trend_flat_vol_high"": 23.52941176470588, ""trend_flat_vol_low"": 2.7777777777777777, ""trend_flat_vol_mid"": 8.19672131147541, ""trend_up_vol_high"": 28.57142857142857, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 18.181818181818183}",,1,-17.28000,1.19000,short,-18.47000,500,347.18979,-1083.24599,3205.29578,0.84135,1.09278,38.60000,2,0.00000,-423.29479,-480.36522,0.46843,0.57955,-590.07971,-387.49978,0.59713,83,-432.37287,0.58773,83,artifacts\research\xagusd\candidates\forex_breakout_momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_breakout_momentum__5m_us_5m_us_symbol_candidate_analysis.txt
forex_short_trend_continuation__5m_us,Forex short trend continuation [5m_us],single,-99.85802,21,28.57143,0.29141,0.10276,0.80600,-4.75514,-0.52371,-0.47090,-0.97178,6.84456,-9.39503,0.72853,1.90476,structure_exit,28.57143,1,0.00000,0.00000,trend_down_vol_low,orderly_trend,-4.10227,trend_flat_vol_mid,orderly_range,-38.50372,42.85714,0.00000,999.00000,"{""trend_down_vol_high"": 4, ""trend_down_vol_low"": 1, ""trend_down_vol_mid"": 5, ""trend_flat_vol_high"": 1, ""trend_flat_vol_low"": 1, ""trend_flat_vol_mid"": 9}","{""trend_down_vol_high"": -9.005321734033704, ""trend_down_vol_low"": -4.102268316226353, ""trend_down_vol_mid"": -26.386553849036932, ""trend_flat_vol_high"": -13.279803997720952, ""trend_flat_vol_low"": -8.580350482055644, ""trend_flat_vol_mid"": -38.503724373599276}","{""trend_down_vol_high"": 0.717418749422436, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.20985798414403017, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.22527990510873283}","{""trend_down_vol_high"": 25.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 40.0, ""trend_flat_vol_high"": 0.0, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 33.33333333333333}",,1,-17.28000,1.19000,short,-18.47000,500,-105.49919,-158.86672,-28.30903,0.11268,0.16086,98.80000,2,0.00000,-20.29479,-14.00547,0.05991,0.30333,-70.76368,-8.94091,0.00000,1,-14.82297,0.60667,4,artifacts\research\xagusd\candidates\forex_short_trend_continuation__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_short_trend_continuation__5m_us_5m_us_symbol_candidate_analysis.txt
forex_short_breakdown_momentum__5m_us,Forex short breakdown momentum [5m_us],single,-996.54922,176,7.38636,0.05051,1.00252,5.01109,-5.66221,-1.46973,-0.81229,-0.99404,4.07774,-6.43902,0.63329,2.33523,structure_exit,45.45455,1,0.00000,0.00000,trend_down_vol_low,orderly_trend,-9.43690,trend_flat_vol_mid,orderly_range,-373.36977,37.50000,0.00000,999.00000,"{""trend_down_vol_high"": 9, ""trend_down_vol_low"": 2, ""trend_down_vol_mid"": 12, ""trend_flat_vol_high"": 20, ""trend_flat_vol_low"": 55, ""trend_flat_vol_mid"": 66, ""trend_up_vol_high"": 7, ""trend_up_vol_mid"": 5}","{""trend_down_vol_high"": -43.339093870230315, ""trend_down_vol_low"": -9.436895399783918, ""trend_down_vol_mid"": -59.646160422823456, ""trend_flat_vol_high"": -171.31166349264325, ""trend_flat_vol_low"": -295.5637519664346, ""trend_flat_vol_mid"": -373.3697666843031, ""trend_up_vol_high"": -22.364535445437273, ""trend_up_vol_mid"": -21.51735002536165}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 0.06250973247711335, ""trend_flat_vol_high"": 0.04653929914546016, ""trend_flat_vol_low"": 0.012873107185767608, ""trend_flat_vol_mid"": 0.05358853159040401, ""trend_up_vol_high"": 0.34668868729777635, ""trend_up_vol_mid"": 0.15036165214382355}","{""trend_down_vol_high"": 0.0, ""trend_down_vol_low"": 0.0, ""trend_down_vol_mid"": 8.333333333333332, ""trend_flat_vol_high"": 10.0, ""trend_flat_vol_low"": 1.8181818181818181, ""trend_flat_vol_mid"": 9.090909090909092, ""trend_up_vol_high"": 28.57142857142857, ""trend_up_vol_mid"": 20.0}",,1,-17.28000,1.19000,short,-18.47000,500,-998.44408,-1077.70634,-912.26439,0.99844,1.08310,100.00000,2,0.00000,-965.13012,-599.58022,0.39883,0.65700,-996.33230,-932.64315,0.51362,121,-877.96406,0.49671,120,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_us_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_short_breakdown_momentum__5m_us_5m_us_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us__exit_trend,Forex trend continuation [5m_us] with trend-runner exits,entry_exit_family,-92.34344,25,12.00000,0.41736,0.11373,1.07187,-3.69374,-0.31699,-0.44590,-0.81192,22.04972,-7.20421,3.06067,2.68000,stop_loss,28.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,16.48069,trend_flat_vol_mid,orderly_range,-53.94461,28.00000,0.16946,3.27320,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 7, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 4, ""trend_up_vol_mid"": 4}","{""trend_flat_vol_high"": 16.480691912512725, ""trend_flat_vol_low"": -35.47686406118132, ""trend_flat_vol_mid"": -53.94461293379857, ""trend_up_vol_high"": 7.190758704712988, ""trend_up_vol_mid"": -26.593415427406683}","{""trend_flat_vol_high"": 3.680971813996444, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.06898922882324705, ""trend_up_vol_high"": 1.2223964203306819, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 25.0, ""trend_up_vol_mid"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-92.22905,-171.05854,7.32453,0.11234,0.18025,94.60000,2,0.00000,-1.51140,-3.82039,1.08799,1.07042,-69.60467,33.58915,2.17598,5,-40.76110,0.00000,4,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us__exit_trend_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us__exit_trend_5m_us_symbol_candidate_analysis.txt
forex_trend_continuation__5m_us__exit_fastfail,Forex trend continuation [5m_us] with fast-fail exits,entry_exit_family,-90.14440,25,12.00000,0.42324,0.11373,1.07189,-3.60578,-0.31126,-0.44326,-0.79259,22.04972,-7.10425,3.10374,2.64000,structure_exit,44.00000,1,0.00000,0.00000,trend_flat_vol_high,dislocated_chop,16.48069,trend_flat_vol_mid,orderly_range,-53.94461,28.00000,0.18233,3.27320,"{""trend_flat_vol_high"": 3, ""trend_flat_vol_low"": 7, ""trend_flat_vol_mid"": 7, ""trend_up_vol_high"": 4, ""trend_up_vol_mid"": 4}","{""trend_flat_vol_high"": 16.480691912512725, ""trend_flat_vol_low"": -35.47686406118132, ""trend_flat_vol_mid"": -53.94461293379857, ""trend_up_vol_high"": 9.389799784190874, ""trend_up_vol_mid"": -26.593415427406683}","{""trend_flat_vol_high"": 3.680971813996444, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 0.06898922882324705, ""trend_up_vol_high"": 1.3116012219785165, ""trend_up_vol_mid"": 0.0}","{""trend_flat_vol_high"": 33.33333333333333, ""trend_flat_vol_low"": 0.0, ""trend_flat_vol_mid"": 14.285714285714285, ""trend_up_vol_high"": 25.0, ""trend_up_vol_mid"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-90.50659,-169.53856,7.80696,0.11008,0.17663,94.40000,2,0.00000,-1.51140,-1.62135,1.08799,1.15815,-69.60467,33.58915,2.17598,5,-38.56206,0.00000,4,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us__exit_fastfail_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_trend_continuation__5m_us__exit_fastfail_5m_us_symbol_candidate_analysis.txt
forex_range_reversion__5m_us__exit_quick,Forex range reversion [5m_us] with quick-fail mean reversion exits,entry_exit_family,-4.47291,1,0.00000,0.00000,0.00447,0.02655,-4.47291,0.00000,0.00000,-1.00000,0.00000,-4.47291,0.00000,1.00000,structure_exit,100.00000,1,0.00000,0.00000,trend_flat_vol_low,compressed_range,-4.47291,trend_flat_vol_low,compressed_range,-4.47291,100.00000,0.00000,999.00000,"{""trend_flat_vol_low"": 1}","{""trend_flat_vol_low"": -4.472907044293224}","{""trend_flat_vol_low"": 0.0}","{""trend_flat_vol_low"": 0.0}",,1,-17.28000,1.19000,short,-18.47000,500,-4.47291,-4.47291,-4.47291,0.00447,0.00447,100.00000,2,0.00000,0.00000,0.00000,0.00000,0.00000,-4.47291,0.00000,0.00000,0,0.00000,0.00000,0,artifacts\research\xagusd\candidates\forex_range_reversion__5m_us__exit_quick_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_range_reversion__5m_us__exit_quick_5m_us_symbol_candidate_analysis.txt
forex_breakout_momentum__5m_us__exit_trend,Forex breakout momentum [5m_us] with trend-runner exits,entry_exit_family,403.49401,183,13.11475,1.35164,1.00188,5.71555,2.20489,0.02121,0.27504,0.40274,64.62352,-7.21680,8.95460,153.24044,stop_loss,48.63388,1,0.00000,0.00000,trend_down_vol_mid,orderly_trend,1324.73625,trend_flat_vol_mid,orderly_range,-391.21147,32.78689,0.58983,0.29531,"{""trend_down_vol_high"": 8, ""trend_down_vol_mid"": 13, ""trend_flat_vol_high"": 16, ""trend_flat_vol_low"": 36, ""trend_flat_vol_mid"": 60, ""trend_up_vol_high"": 14, ""trend_up_vol_low"": 4, ""trend_up_vol_mid"": 32}","{""trend_down_vol_high"": -6.287937071448323, ""trend_down_vol_mid"": 1324.73625253672, ""trend_flat_vol_high"": -91.78668069817617, ""trend_flat_vol_low"": -201.1955877006838, ""trend_flat_vol_mid"": -391.21147327931925, ""trend_up_vol_high"": -37.55901571397678, ""trend_up_vol_low"": -36.23495774281244, ""trend_up_vol_mid"": -156.96659184530355}","{""trend_down_vol_high"": 0.8309332835193417, ""trend_down_vol_mid"": 18.032012924282455, ""trend_flat_vol_high"": 0.1588773104833824, ""trend_flat_vol_low"": 0.00423555828404076, ""trend_flat_vol_mid"": 0.052972537028243234, ""trend_up_vol_high"": 0.5546772298193235, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 0.1635306577187799}","{""trend_down_vol_high"": 37.5, ""trend_down_vol_mid"": 15.384615384615385, ""trend_flat_vol_high"": 18.75, ""trend_flat_vol_low"": 2.7777777777777777, ""trend_flat_vol_mid"": 8.333333333333332, ""trend_up_vol_high"": 28.57142857142857, ""trend_up_vol_low"": 0.0, ""trend_up_vol_mid"": 18.75}",,1,-17.28000,1.19000,short,-18.47000,500,367.64969,-1078.56956,3210.03913,0.81488,1.07872,35.80000,2,0.00000,-519.70275,-526.88975,0.42008,0.56376,-422.98848,-491.10460,0.53907,83,-425.56546,0.59897,81,artifacts\research\xagusd\candidates\forex_breakout_momentum__5m_us__exit_trend_5m_us_symbol_candidate_trades.csv,artifacts\research\xagusd\candidates\forex_breakout_momentum__5m_us__exit_trend_5m_us_symbol_candidate_analysis.txt
